"","x"
"5219",217.628631530891
"5220",187.673687315072
"5221",261.518518154226
"5222",307.328163798313
"5223",244.457556067074
"5224",226.826553053142
"5225",275.137346631043
"5226",246.020822979107
"5227",343.50703682002
"5228",163.140008169163
"5229",203.585549522762
"5230",276.215473848026
"5231",351.184618575704
"5232",188.850707623816
"5233",303.793145214241
"5234",143.611309819404
"5235",184.110517282589
"5236",94.5038424916377
"5237",143.154217519056
"5238",241.781072344349
"5239",280.881625171271
"5240",264.888110552507
"5241",306.890304616964
"5242",217.610761467003
"5243",221.700649842098
"5244",152.76455803028
"5245",267.613137644066
"5246",251.333954245899
"5247",227.486027783632
"5248",302.95262131159
"5249",330.451134875822
"5250",227.614111576731
"5251",262.937038467427
"5252",239.05514671664
"5253",226.969622852938
"5254",261.250111400535
"5255",195.996260377586
"5256",244.284761383988
"5257",211.041602640277
"5258",317.756724654048
"5259",257.058123238751
"5260",295.27291204282
"5261",160.711718245967
"5262",193.460416440223
"5263",252.745762020097
"5264",245.19361065116
"5265",310.792464318687
"5266",228.660605897658
"5267",171.075449818487
"5268",224.326409442126
"5269",195.726448827195
"5270",269.432160226841
"5271",292.611624958254
"5272",323.763669521284
"5273",183.080346027506
"5274",230.631907074833
"5275",280.448849915522
"5276",211.815961994257
"5277",182.008886575538
"5278",211.619552556148
"5279",273.253941403743
"5280",230.753855111685
"5281",253.403317050428
"5282",270.84587837202
"5283",263.838525708727
"5284",250.52002970617
"5285",251.04213837131
"5286",221.326907498333
"5287",256.955908876932
"5288",210.147170513619
"5289",273.270436136104
"5290",178.580129575393
"5291",261.5738744731
"5292",339.242552506395
"5293",265.714209177981
"5294",274.451602130487
"5295",252.672625977805
"5296",264.286312452215
"5297",174.835950333374
"5298",115.375600215232
"5299",158.006496660932
"5300",217.604621780961
"5301",354.396908788737
"5302",141.980368174838
"5303",235.926019550695
"5304",212.839197514561
"5305",237.818213467814
"5306",233.269202369567
"5307",250.10057166685
"5308",193.588279538863
"5309",193.239504702552
"5310",204.130485632239
"5311",315.451062737982
"5312",285.145235641208
"5313",222.297394479094
"5314",310.620515475457
"5315",214.450675185114
"5316",283.039010257142
"5317",351.423229378447
"5318",147.212474056637
"5319",292.943307365228
"5320",351.570307264143
"5321",280.19874314035
"5322",242.978796786918
"5323",246.36061731643
"5324",198.613921700744
"5325",209.903060422162
"5326",225.127061424043
"5327",192.192806701543
"5328",273.859759899225
"5329",192.323825745942
"5330",224.945556177205
"5331",248.823182613474
"5332",201.201066247567
"5333",214.818567357517
"5334",230.028862842969
"5335",285.081024886483
"5336",296.812866179874
"5337",281.707749369257
"5338",245.697274413074
"5339",335.18217457005
"5340",234.562573750745
"5341",220.701463340299
"5342",252.484336094012
"5343",281.29381113224
"5344",201.862285546157
"5345",248.984207200917
"5346",196.259042699506
"5347",201.105869620864
"5348",268.227788593561
"5349",278.190053531622
"5350",264.603305502851
"5351",151.294741153778
"5352",215.679597836613
"5353",233.511451706008
"5354",265.653807471132
"5355",171.780503662471
"5356",285.090749547722
"5357",207.720756880952
"5358",227.866030522774
"5359",244.203523854156
"5360",265.69323872582
"5361",240.865260958935
"5362",235.978011803756
"5363",285.051211116085
"5364",224.741055376023
"5365",196.38730439282
"5366",279.41730755999
"5367",227.29919291405
"5368",258.072107062683
"5369",152.247926424982
"5370",326.487753780326
"5371",226.207889754025
"5372",232.723220069184
"5373",273.897117886462
"5374",213.021776637435
"5375",278.011264056827
"5376",303.710638150411
"5377",131.60895503778
"5378",244.184304770384
"5379",213.850430317813
"5380",164.880646201641
"5381",220.332475604767
"5382",209.213999118576
"5383",266.330133292407
"5384",334.510663698974
"5385",152.771772821906
"5386",248.145606961331
"5387",265.934322983743
"5388",248.952855840955
"5389",267.382142785809
"5390",289.29955447501
"5391",256.787595758945
"5392",221.128124863147
"5393",255.868173373728
"5394",224.963930957574
"5395",198.617399608887
"5396",237.236126700788
"5397",221.861990607867
"5398",249.363918227361
"5399",224.008082302402
"5400",193.013858915499
"5401",199.075109866803
"5402",122.952144261795
"5403",293.783930650861
"5404",327.023207434832
"5405",208.573173216784
"5406",190.773544188229
"5407",228.311893519146
"5408",272.357821296895
"5409",270.110957755851
"5410",272.476632919083
"5411",218.483184772378
"5412",196.492918893053
"5413",180.194307138925
"5414",208.061494878167
"5415",183.493556642859
"5416",286.913170842128
"5417",196.70931958817
"5418",179.266963544528
"5419",235.808171101864
"5420",324.260281901136
"5421",243.818259188244
"5422",273.031485555834
"5423",220.492757229818
"5424",198.876117653999
"5425",268.878919914277
"5426",282.92090103494
"5427",209.348094872847
"5428",255.07387458828
"5429",198.193029867715
"5430",297.279638266156
"5431",157.785400019592
"5432",366.160717623045
"5433",268.893152996454
"5434",216.10755418114
"5435",251.940408437506
"5436",235.547493526218
"5437",261.858044920847
"5438",301.272775089587
"5439",176.790369038343
"5440",273.906037271403
"5441",204.623399430569
"5442",257.449347317195
"5443",299.912687548516
"5444",321.088300561136
"5445",296.53361810908
"5446",335.063112808259
"5447",153.667928152746
"5448",284.012715625989
"5449",202.782399943057
"5450",305.377649590385
"5451",188.3410180094
"5452",252.049968110659
"5453",273.516914332372
"5454",262.493841853338
"5455",261.63373673973
"5456",255.091260477095
"5457",336.398206716776
"5458",228.807393304861
"5459",323.605446176814
"5460",226.836804125892
"5461",232.168903433036
"5462",154.857828333083
"5463",235.860396581544
"5464",194.264082114428
"5465",254.564138289011
"5466",153.539529837343
"5467",127.606953966778
"5468",228.147761391124
"5469",254.56082407872
"5470",279.702591421008
"5471",221.043691374241
"5472",252.152180347776
"5473",356.195168423146
"5474",233.699471124504
"5475",249.695436883349
"5476",244.155486811095
"5477",208.669312720452
"5478",192.908529108869
"5479",260.730422617282
"5480",231.944288376132
"5481",276.584392590739
"5482",284.087018862971
"5483",290.914927996872
"5484",227.002640033637
"5485",236.166111699508
"5486",269.657200964591
"5487",186.303586629463
"5488",208.389717281038
"5489",186.39189267615
"5490",263.059571154336
"5491",102.217397003473
"5492",255.87570207369
"5493",255.570586189481
"5494",244.799790125482
"5495",262.837100146425
"5496",335.452473626182
"5497",251.553960832134
"5498",263.391124698314
"5499",280.27276788046
"5500",231.500832709866
"5501",288.10795507246
"5502",204.224290106206
"5503",208.452625003937
"5504",264.174189391541
"5505",276.919416160105
"5506",235.851807944604
"5507",227.754410681994
"5508",252.602619719303
"5509",247.189949978769
"5510",239.50027041931
"5511",323.45442708252
"5512",247.983660691582
"5513",199.095060016054
"5514",174.505624942253
"5515",341.598941260851
"5516",329.467897447612
"5517",273.050843638462
"5518",216.882720131037
"5519",171.254848025743
"5520",341.460130322084
"5521",246.329419975874
"5522",225.887918275523
"5523",176.705828782007
"5524",274.331459748836
"5525",304.103286501801
"5526",262.670193553812
"5527",271.344280938098
"5528",219.653715506042
"5529",122.043205050669
"5530",238.35467077643
"5531",179.703692395793
"5532",300.604735185267
"5533",172.193283735781
"5534",216.971404595769
"5535",240.72722511942
"5536",203.658414997772
"5537",170.325577332004
"5538",244.949286714898
"5539",197.868461970688
"5540",276.323983703922
"5541",164.412720966599
"5542",212.778339189607
"5543",378.047244394329
"5544",263.981264918583
"5545",185.055503851862
"5546",228.61249856623
"5547",263.81198947069
"5548",240.573305613312
"5549",193.117981400064
"5550",253.918744079453
"5551",138.289270160789
"5552",233.728414233368
"5553",286.622790374486
"5554",269.592984116268
"5555",222.595448032158
"5556",258.091059399856
"5557",215.882995334357
"5558",212.560411778746
"5559",230.019294525007
"5560",254.018801378263
"5561",114.77172016066
"5562",291.961116349453
"5563",289.774497729922
"5564",275.486480226068
"5565",231.082625621891
"5566",233.487781466703
"5567",277.2173250461
"5568",269.893365608398
"5569",267.751247947871
"5570",169.296241187675
"5571",247.241768246752
"5572",212.882355528175
"5573",276.347198378672
"5574",116.144916987855
"5575",241.789102848593
"5576",234.961212739945
"5577",151.512839760829
"5578",297.550812372911
"5579",206.811518896282
"5580",241.178743247234
"5581",346.321559630301
"5582",232.178129802165
"5583",231.113241605321
"5584",279.42800417259
"5585",292.728699605746
"5586",271.451037673393
"5587",239.910881749895
"5588",231.640291428308
"5589",175.291917026006
"5590",269.318581428376
"5591",330.728184841508
"5592",153.468848674789
"5593",276.390237158966
"5594",293.494911852018
"5595",248.917083237679
"5596",210.302634605725
"5597",299.741162318181
"5598",311.669247190629
"5599",263.306253985597
"5600",230.199059918101
"5601",185.566353263239
"5602",145.896950519619
"5603",316.437238128933
"5604",268.722512708433
"5605",236.509020175114
"5606",235.936340662522
"5607",266.169932179792
"5608",270.509980505209
"5609",277.505919385998
"5610",205.945444211404
"5611",290.810431510061
"5612",351.581024110191
"5613",228.564604947918
"5614",296.729354432649
"5615",131.023163773657
"5616",325.87859914441
"5617",208.247804041978
"5618",307.14840759965
"5619",251.404930462503
"5620",317.8996554369
"5621",242.954808202271
"5622",186.735105625318
"5623",249.533985532129
"5624",255.742732606695
"5625",269.305889859211
"5626",259.493808181491
"5627",187.494066245719
"5628",217.938615612279
"5629",273.47345156246
"5630",204.619189624471
"5631",270.378294816793
"5632",247.123038898479
"5633",295.743678740927
"5634",181.655574990418
"5635",198.517451675817
"5636",183.689459796413
"5637",266.358666848923
"5638",114.662711247907
"5639",356.075245628153
"5640",165.438636079478
"5641",311.144837356456
"5642",246.206517717781
"5643",292.214493132285
"5644",202.158000508976
"5645",271.051492516187
"5646",183.690939753068
"5647",252.714626896473
"5648",237.142782264156
"5649",170.218548302631
"5650",252.155158024703
"5651",281.599366073324
"5652",237.644078451673
"5653",266.98131937401
"5654",299.321774534638
"5655",178.074613965276
"5656",251.915593615694
"5657",243.215935783719
"5658",358.097496040976
"5659",173.033805990837
"5660",293.422949685834
"5661",208.195428257377
"5662",221.097385372627
"5663",224.764378568539
"5664",206.355796882401
"5665",265.487326198937
"5666",173.881758876397
"5667",283.546957587564
"5668",298.872203506386
"5669",197.697796667277
"5670",313.967473638922
"5671",227.335638649936
"5672",248.297774665311
"5673",170.471022249296
"5674",234.274258131343
"5675",227.543533537687
"5676",190.533780351976
"5677",253.258756267712
"5678",213.830327194847
"5679",248.069077900474
"5680",193.713957229186
"5681",238.002145613968
"5682",289.874549808493
"5683",165.541417442926
"5684",128.132636422996
"5685",231.130869202271
"5686",171.756676329692
"5687",170.624737462677
"5688",213.368388673266
"5689",235.779707283637
"5690",183.557775910949
"5691",271.112358763066
"5692",218.437519484771
"5693",256.812089695164
"5694",228.972749666704
"5695",232.066500348542
"5696",244.536652903514
"5697",211.003344250764
"5698",239.604405173869
"5699",253.633868878306
"5700",172.409633044985
"5701",206.98422103308
"5702",270.465929468835
"5703",287.379586577614
"5704",156.63285168749
"5705",214.585912254326
"5706",238.212087822044
"5707",276.443181911115
"5708",207.348234665284
"5709",310.520063485775
"5710",155.442950678247
"5711",220.122582528095
"5712",146.007391975507
"5713",311.968318399146
"5714",246.432919718917
"5715",235.826385569169
"5716",187.684171718379
"5717",243.061549719695
"5718",263.575068228098
"5719",293.908008425759
"5720",270.467550206426
"5721",132.786421812175
"5722",206.575465686619
"5723",154.653528077095
"5724",248.901430389931
"5725",240.199407256448
"5726",237.565039304256
"5727",177.126684849161
"5728",222.949110512181
"5729",306.617926633547
"5730",326.114467860603
"5731",221.409162591688
"5732",212.424636816344
"5733",264.159920387465
"5734",327.739141200784
"5735",280.662319754673
"5736",198.060045100012
"5737",254.937575901129
"5738",214.427743031764
"5739",246.355134109998
"5740",269.700202799427
"5741",227.314981800226
"5742",217.480676421879
"5743",241.991749060845
"5744",223.496672481085
"5745",296.165321088768
"5746",280.999617564033
"5747",312.319473908577
"5748",265.514084528141
"5749",146.576778537533
"5750",310.378553740845
"5751",235.203262962905
"5752",313.468848603749
"5753",178.989153116517
"5754",148.483390045199
"5755",201.776225056638
"5756",293.713546053058
"5757",278.016132678781
"5758",295.004415642169
"5759",336.949227873766
"5760",314.479403501762
"5761",268.578684441735
"5762",243.061693788081
"5763",189.022392330701
"5764",164.313344373367
"5765",199.391891802674
"5766",215.49938767925
"5767",241.014056760056
"5768",237.110489452751
"5769",262.358405093152
"5770",292.396850750957
"5771",181.521918271418
"5772",219.686272508309
"5773",379.160555644424
"5774",265.181967714857
"5775",321.209738930283
"5776",315.190534500695
"5777",157.081919757198
"5778",169.513890553873
"5779",204.931310066376
"5780",201.834972543826
"5781",175.715956063523
"5782",253.582866653258
"5783",277.778176841328
"5784",293.84694352296
"5785",181.218819472473
"5786",306.300693166816
"5787",208.732590174967
"5788",172.25011439884
"5789",338.521437993366
"5790",201.487671911602
"5791",244.728737745287
"5792",233.526928603872
"5793",193.58420467575
"5794",213.435298078238
"5795",289.308352920597
"5796",291.231531663017
"5797",315.982949990733
"5798",252.073882683869
"5799",256.105509637829
"5800",268.743664920857
"5801",187.762497689896
"5802",187.07468209453
"5803",252.532758443591
"5804",226.39218045237
"5805",240.822927151976
"5806",145.609000470654
"5807",351.311415280406
"5808",213.781761621741
"5809",222.425738590843
"5810",252.691225681277
"5811",243.397490118675
"5812",315.129617910281
"5813",228.659008985214
"5814",203.386637438211
"5815",228.156673814749
"5816",286.857216612593
"5817",176.147469072069
"5818",135.871804988011
"5819",273.583743939805
"5820",220.073316645413
"5821",247.70231356847
"5822",278.839617733913
"5823",287.599323762639
"5824",258.76664628588
"5825",254.408195572779
"5826",201.194826792568
"5827",273.76155917656
"5828",160.891117715117
"5829",241.051378779187
"5830",229.778003978034
"5831",320.691753985938
"5832",279.184812831131
"5833",243.175206871497
"5834",237.897087532909
"5835",254.471895360532
"5836",189.435060204197
"5837",147.807205256839
"5838",242.875303147524
"5839",150.816302279614
"5840",221.667286287156
"5841",167.050696529625
"5842",306.171586206999
"5843",284.9104334031
"5844",186.131806049361
"5845",234.932512171537
"5846",217.973117876991
"5847",338.209382175312
"5848",255.843150073317
"5849",249.449381713558
"5850",218.113295907751
"5851",251.498270452691
"5852",247.148918768718
"5853",190.855669247275
"5854",186.298555099805
"5855",293.473560226712
"5856",264.269910436274
"5857",155.018865026703
"5858",208.350321844256
"5859",214.693035334032
"5860",240.594542047049
"5861",274.585336511408
"5862",161.067167211816
"5863",319.669094032951
"5864",320.800604655552
"5865",235.49287136845
"5866",269.888869329109
"5867",271.054442239088
"5868",223.363881735116
"5869",222.093464056163
"5870",230.623291415661
"5871",212.012950101893
"5872",297.907970204066
"5873",207.781392869018
"5874",284.509437186069
"5875",291.631237215219
"5876",151.278586866212
"5877",214.398978471202
"5878",331.587372633856
"5879",254.077679404826
"5880",320.833974932
"5881",221.453749311379
"5882",292.635496340792
"5883",229.748679580522
"5884",207.99219248092
"5885",289.05417726468
"5886",306.07706518361
"5887",195.548469339691
"5888",332.663394400676
"5889",200.827879518861
"5890",180.20814121326
"5891",215.390763222803
"5892",218.278888504037
"5893",245.204527362013
"5894",279.233657946727
"5895",206.477193942664
"5896",236.08970515257
"5897",195.944427292905
"5898",221.249560204763
"5899",240.572670715893
"5900",147.477578616347
"5901",262.237129236533
"5902",261.524750915721
"5903",251.337131668961
"5904",237.071799052026
"5905",226.167617904979
"5906",315.675101846513
"5907",400.859592416763
"5908",236.072651720224
"5909",231.739012095863
"5910",185.675598427495
"5911",250.23823130141
"5912",206.258288553477
"5913",219.778067397724
"5914",280.655454890766
"5915",198.071344684272
"5916",199.95077454443
"5917",282.130203487835
"5918",238.309408084784
"5919",188.827241340467
"5920",150.095108652164
"5921",167.75110930795
"5922",279.967371393361
"5923",244.966810114828
"5924",173.264314444625
"5925",311.761209483699
"5926",285.08433660855
"5927",268.120888397213
"5928",160.701907301059
"5929",269.37001899432
"5930",266.94708604056
"5931",315.351638505021
"5932",326.531273862262
"5933",226.347918638887
"5934",246.393357068246
"5935",298.596587495154
"5936",197.337096930245
"5937",143.575662682199
"5938",254.541561333604
"5939",312.981764063968
"5940",304.287124537166
"5941",267.660369516531
"5942",261.430622934202
"5943",190.839573844556
"5944",292.32272383137
"5945",255.625693191402
"5946",298.717773783897
"5947",247.850474960871
"5948",224.196124602144
"5949",220.709615708718
"5950",195.845214846768
"5951",275.492146011044
"5952",168.097830643173
"5953",203.549070474456
"5954",244.020876576337
"5955",312.335527695208
"5956",294.126215852634
"5957",217.333601174761
"5958",174.36010957474
"5959",265.555821352294
"5960",190.468674361645
"5961",225.326240341667
"5962",268.553577879917
"5963",229.72495394443
"5964",206.242796695965
"5965",236.84121758295
"5966",322.587410873125
"5967",263.120656926398
"5968",190.73642601599
"5969",221.231756492878
"5970",162.561234914908
"5971",237.745243901496
"5972",195.397268355721
"5973",205.183546178575
"5974",246.175498451547
"5975",150.453380255421
"5976",220.113350728763
"5977",193.348853588867
"5978",256.429326023809
"5979",226.116999821311
"5980",332.346262055443
"5981",172.748922134849
"5982",237.355656120482
"5983",187.045711492456
"5984",153.323810843247
"5985",268.24158954915
"5986",232.151088197284
"5987",263.735092593834
"5988",267.782964693369
"5989",172.514495077896
"5990",257.093720642977
"5991",221.009921294325
"5992",233.00943719423
"5993",242.073176543901
"5994",256.481707251403
"5995",219.460436416499
"5996",118.701076338047
"5997",190.438072006825
"5998",143.069921483182
"5999",310.568162683162
"6000",258.889084482937
"6001",196.102259000222
"6002",278.701134909542
"6003",184.515050069728
"6004",288.736704903067
"6005",346.729601829145
"6006",389.931567210281
"6007",225.451325245766
"6008",192.078769332598
"6009",260.86303912274
"6010",239.117209239674
"6011",214.788975317687
"6012",155.905822624869
"6013",226.617259342144
"6014",343.120262988137
"6015",228.920379258063
"6016",218.045987704639
"6017",299.11406798397
"6018",269.798117100508
"6019",219.943706618226
"6020",297.417753773899
"6021",272.195599460634
"6022",269.490839946669
"6023",255.646602844934
"6024",229.018347265862
"6025",256.539423224876
"6026",177.528920396491
"6027",298.848120039568
"6028",323.784900701553
"6029",269.477475665985
"6030",239.195710096413
"6031",195.499372280067
"6032",194.495827003349
"6033",279.076964669554
"6034",262.321315968974
"6035",225.20340080973
"6036",176.402559087818
"6037",312.819153896144
"6038",327.303498269602
"6039",209.470323425523
"6040",269.746575176247
"6041",323.081515013473
"6042",303.653498063594
"6043",278.845827276254
"6044",327.507033966597
"6045",170.28830268013
"6046",276.214015755273
"6047",283.603361818309
"6048",151.879495689563
"6049",244.312048852264
"6050",249.465124530982
"6051",281.070348079881
"6052",180.119497956913
"6053",231.205347679209
"6054",234.863393464925
"6055",158.499712335012
"6056",219.417250841964
"6057",203.959922102306
"6058",214.213888703364
"6059",299.151358658819
"6060",262.932834800888
"6061",244.846266215381
"6062",180.986798897798
"6063",132.215348423464
"6064",203.223889852327
"6065",246.565002256453
"6066",201.926441053586
"6067",288.112341859528
"6068",200.836035859669
"6069",201.660476160225
"6070",241.608580025885
"6071",277.860575637184
"6072",293.077717503761
"6073",243.75781093548
"6074",248.711562459698
"6075",168.271870035727
"6076",210.295525884036
"6077",252.389734966381
"6078",315.305327796574
"6079",212.689870458012
"6080",97.5859126421532
"6081",216.099706487273
"6082",221.169444119617
"6083",227.387991193367
"6084",220.910985243873
"6085",293.187076679084
"6086",259.864153085104
"6087",222.330772593603
"6088",149.552671101292
"6089",270.532344587112
"6090",173.431368518558
"6091",188.297701002936
"6092",276.863008318396
"6093",247.523146667391
"6094",198.828165702074
"6095",228.094141508065
"6096",302.922200955801
"6097",252.870950018545
"6098",208.652869433224
"6099",237.025538688643
"6100",221.79043005464
"6101",223.750312204184
"6102",247.906877240471
"6103",302.835447448842
"6104",232.851798909598
"6105",241.98930611388
"6106",247.17561063728
"6107",206.705097253493
"6108",274.288183319006
"6109",203.235677330398
"6110",214.745153178664
"6111",257.235675582885
"6112",217.683058127819
"6113",236.081641291255
"6114",266.187053354291
"6115",246.619762366079
"6116",248.528541102777
"6117",279.623971221926
"6118",376.670785481836
"6119",224.938382067813
"6120",161.300272952814
"6121",297.358936454494
"6122",242.896683336133
"6123",267.635226989336
"6124",164.173438266593
"6125",192.499860971967
"6126",230.516394446894
"6127",220.319016327089
"6128",257.989768584106
"6129",303.118591198056
"6130",205.386472786446
"6131",217.988551956623
"6132",261.519438626286
"6133",261.5581622957
"6134",262.600422037229
"6135",247.692572820524
"6136",227.382276077684
"6137",288.631205090769
"6138",189.53533707979
"6139",217.115203164704
"6140",138.434543542835
"6141",288.546087926206
"6142",220.966951905047
"6143",227.397464477591
"6144",144.994495467313
"6145",182.00906507994
"6146",289.906787580411
"6147",288.903768942077
"6148",275.17609488069
"6149",312.962584133188
"6150",244.941452723421
"6151",173.445358275599
"6152",218.912796699947
"6153",220.96909520491
"6154",249.146019078171
"6155",212.511886903114
"6156",254.15398546651
"6157",212.825236334557
"6158",266.083425204411
"6159",232.262738304927
"6160",314.524358423255
"6161",263.059261572944
"6162",273.25580254339
"6163",224.826654612178
"6164",176.775486282627
"6165",264.343664012216
"6166",260.23060057455
"6167",224.036644294591
"6168",271.673592331784
"6169",285.775194680021
"6170",252.569136901169
"6171",229.221866160183
"6172",200.532030244965
"6173",242.317544392761
"6174",223.705555325564
"6175",241.988106317573
"6176",194.570949374432
"6177",290.207342072607
"6178",301.28568649005
"6179",181.358352882834
"6180",181.726219300095
"6181",327.032614528634
"6182",285.815870641934
"6183",240.641526824945
"6184",279.275478045788
"6185",198.104702896869
"6186",200.065945474786
"6187",266.007836493271
"6188",243.274517242909
"6189",219.71148954653
"6190",233.290935617021
"6191",114.13240319905
"6192",197.514782654143
"6193",247.968456668126
"6194",270.944085278388
"6195",294.544918512449
"6196",252.97836960804
"6197",265.146261297479
"6198",281.22694731899
"6199",260.967482528545
"6200",205.660181494537
"6201",277.541121920747
"6202",236.839208302214
"6203",312.696936917547
"6204",209.358698734327
"6205",350.273288054837
"6206",197.783160650655
"6207",216.68138217742
"6208",334.672759065002
"6209",187.044928519454
"6210",164.875914691438
"6211",172.731644589917
"6212",206.542092560595
"6213",200.546106903692
"6214",245.885432459964
"6215",312.466577817385
"6216",241.065794603293
"6217",203.908002849488
"6218",233.972410942822
"6219",292.717875363266
"6220",268.856506416527
"6221",295.071857908797
"6222",249.018806996626
"6223",272.051868076288
"6224",329.032985861504
"6225",218.249087535166
"6226",282.86516006635
"6227",290.002118420187
"6228",123.013164503278
"6229",318.226399226123
"6230",291.680996819448
"6231",231.901941335725
"6232",194.333944059407
"6233",186.17905100223
"6234",280.005048015723
"6235",188.25597047954
"6236",293.142927149438
"6237",280.217524455673
"6238",257.860118191318
"6239",257.127159139105
"6240",296.981368077829
"6241",336.595062428775
"6242",322.153081454007
"6243",240.760066635219
"6244",206.33109452808
"6245",284.054652020126
"6246",157.608812577284
"6247",310.366214323824
"6248",237.004506006
"6249",272.706412418387
"6250",265.785199162863
"6251",242.749974890072
"6252",252.72010481937
"6253",242.659057969449
"6254",205.090033640856
"6255",305.849545159975
"6256",164.152881336237
"6257",219.25601750691
"6258",223.395051510087
"6259",239.920328852012
"6260",252.469166306289
"6261",237.502320192341
"6262",257.122772535905
"6263",193.895328798314
"6264",330.034269873237
"6265",274.896565129284
"6266",324.545388382435
"6267",246.598064570518
"6268",288.346431858586
"6269",348.152094067791
"6270",367.345528501253
"6271",241.450573276707
"6272",226.031460960308
"6273",258.577780041293
"6274",172.380295880629
"6275",292.731925006157
"6276",312.159899386539
"6277",330.17799566859
"6278",206.387653493374
"6279",250.671170530877
"6280",221.811223543071
"6281",295.908623691553
"6282",255.057685607723
"6283",180.929788311889
"6284",231.142292698574
"6285",255.069214019148
"6286",212.630199915891
"6287",226.64672289745
"6288",176.798232208924
"6289",182.725928023708
"6290",260.747165269191
"6291",276.037603747299
"6292",207.744476601116
"6293",211.019062983346
"6294",179.151195110217
"6295",374.546621852704
"6296",258.27012965383
"6297",283.466253797552
"6298",328.446180317887
"6299",239.438813953817
"6300",136.093752016976
"6301",273.429609611776
"6302",221.379178340644
"6303",241.225774427229
"6304",198.367011354005
"6305",324.592098038038
"6306",252.24183117916
"6307",219.228522621944
"6308",190.605800713826
"6309",301.843518859013
"6310",263.315201298536
"6311",298.831568244416
"6312",215.691405769165
"6313",280.544253942073
"6314",213.204658645191
"6315",266.585624581107
"6316",211.026293070728
"6317",220.945986483591
"6318",185.11975881741
"6319",314.784984831518
"6320",242.258826612333
"6321",288.982475850944
"6322",297.106740094274
"6323",277.458798215715
"6324",260.265370766722
"6325",309.257313033664
"6326",237.887750648707
"6327",245.664917698072
"6328",286.287526160144
"6329",296.280295568316
"6330",253.152969340003
"6331",241.507380872079
"6332",258.273607310413
"6333",256.698290033413
"6334",240.333003100823
"6335",251.695651127462
"6336",167.726323523516
"6337",246.37617940189
"6338",260.543935918259
"6339",338.682454252984
"6340",242.605916890047
"6341",228.96514000427
"6342",194.774520791653
"6343",250.175440496484
"6344",232.912107119686
"6345",224.000428530566
"6346",243.181807353384
"6347",269.626498848371
"6348",288.090969827388
"6349",221.234133618088
"6350",229.62069790621
"6351",177.471909428591
"6352",179.022054646576
"6353",250.08911261791
"6354",208.602654177168
"6355",207.268271284662
"6356",286.035690448384
"6357",154.687265167962
"6358",231.184885041703
"6359",273.905222703427
"6360",199.403325448601
"6361",266.680974637107
"6362",255.342980143633
"6363",246.131142894351
"6364",264.631499180193
"6365",254.541069794177
"6366",172.124241803491
"6367",337.400555548745
"6368",191.241285505063
"6369",367.220385120613
"6370",336.587156893859
"6371",242.77280799395
"6372",229.058050077146
"6373",210.839073018626
"6374",288.656768464453
"6375",262.708883449118
"6376",185.898925994102
"6377",221.994965912521
"6378",211.685127797651
"6379",229.312935013244
"6380",150.383824945656
"6381",303.412064193571
"6382",290.613497468363
"6383",265.290873740894
"6384",237.711091504852
"6385",184.922227797862
"6386",293.053791985856
"6387",297.156200993663
"6388",130.913258919292
"6389",195.27145367306
"6390",224.601020645653
"6391",269.816811899493
"6392",152.435784793955
"6393",201.483670618052
"6394",277.171523592762
"6395",168.227240304354
"6396",206.74852566567
"6397",333.703016240511
"6398",233.070754039781
"6399",187.890042124993
"6400",210.291222842471
"6401",226.177302353926
"6402",304.279485502289
"6403",239.228590921033
"6404",264.545165046084
"6405",247.590992932442
"6406",266.596484793416
"6407",204.231380392532
"6408",330.952859784523
"6409",163.435576190312
"6410",207.402646284542
"6411",256.509026034969
"6412",212.81071734405
"6413",333.305197740559
"6414",223.028279096389
"6415",242.717604418013
"6416",216.508653237209
"6417",303.710967515659
"6418",283.204221830055
"6419",259.079087471626
"6420",285.709224011413
"6421",193.910045938202
"6422",278.342566214453
"6423",154.881220466923
"6424",222.032713031098
"6425",201.685347106134
"6426",190.15167068127
"6427",200.568943417905
"6428",240.653200164293
"6429",173.70137365982
"6430",190.585862447032
"6431",273.313795685366
"6432",256.891601395826
"6433",218.55604217995
"6434",332.063560745917
"6435",300.542385767437
"6436",213.311739135254
"6437",221.507696666224
"6438",237.50742444428
"6439",219.906742730045
"6440",175.684034513497
"6441",234.120157746801
"6442",242.139525860074
"6443",259.640327996878
"6444",207.665860372286
"6445",161.008468312669
"6446",190.009524917608
"6447",291.741195057372
"6448",301.092367394954
"6449",319.71890546706
"6450",249.810435043905
"6451",223.15510498462
"6452",299.332905750939
"6453",259.179024913854
"6454",249.70086222483
"6455",210.078397962293
"6456",285.76651683268
"6457",192.971926456723
"6458",302.193301418751
"6459",263.566405881271
"6460",228.848266724959
"6461",307.383969635784
"6462",281.657636709556
"6463",233.000223616008
"6464",251.876543661867
"6465",202.372787012139
"6466",277.428124742617
"6467",220.995567569167
"6468",235.203191553983
"6469",232.724047292189
"6470",295.263375589419
"6471",240.687008187301
"6472",275.194323929297
"6473",259.51999999673
"6474",162.236389326707
"6475",241.022570342683
"6476",257.43911756344
"6477",291.011116938351
"6478",205.943134783977
"6479",251.759703687307
"6480",280.41646297773
"6481",253.497390660548
"6482",217.005113934699
"6483",260.808333377798
"6484",332.820638518894
"6485",375.152277609388
"6486",234.833005713289
"6487",279.013117225706
"6488",262.693737707905
"6489",171.376545321804
"6490",275.148831834508
